VertexCount,IndicesCount,TriangleCount,TotalTime,AverageTime
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,380
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,380
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,379
1633,6168,2056,377295,382
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,374
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,382
1633,6168,2056,377295,381
1633,6168,2056,377295,388
1633,6168,2056,377295,377
1633,6168,2056,377295,381
1633,6168,2056,377295,378
1633,6168,2056,377295,386
1633,6168,2056,377295,380
1633,6168,2056,377295,375
1633,6168,2056,377295,379
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,380
1633,6168,2056,377295,381
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,382
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,383
1633,6168,2056,377295,378
1633,6168,2056,377295,374
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,374
1633,6168,2056,377295,374
1633,6168,2056,377295,379
1633,6168,2056,377295,381
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,381
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,379
1633,6168,2056,377295,373
1633,6168,2056,377295,374
1633,6168,2056,377295,374
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,381
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,380
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,379
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,382
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,381
1633,6168,2056,377295,383
1633,6168,2056,377295,380
1633,6168,2056,377295,381
1633,6168,2056,377295,378
1633,6168,2056,377295,374
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,374
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,381
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,381
1633,6168,2056,377295,380
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,374
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,374
1633,6168,2056,377295,375
1633,6168,2056,377295,379
1633,6168,2056,377295,375
1633,6168,2056,377295,379
1633,6168,2056,377295,377
1633,6168,2056,377295,385
1633,6168,2056,377295,384
1633,6168,2056,377295,386
1633,6168,2056,377295,381
1633,6168,2056,377295,390
1633,6168,2056,377295,376
1633,6168,2056,377295,384
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,384
1633,6168,2056,377295,380
1633,6168,2056,377295,381
1633,6168,2056,377295,376
1633,6168,2056,377295,383
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,379
1633,6168,2056,377295,377
1633,6168,2056,377295,381
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,373
1633,6168,2056,377295,381
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,387
1633,6168,2056,377295,383
1633,6168,2056,377295,383
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,375
1633,6168,2056,377295,374
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,390
1633,6168,2056,377295,385
1633,6168,2056,377295,386
1633,6168,2056,377295,376
1633,6168,2056,377295,387
1633,6168,2056,377295,379
1633,6168,2056,377295,390
1633,6168,2056,377295,384
1633,6168,2056,377295,384
1633,6168,2056,377295,380
1633,6168,2056,377295,384
1633,6168,2056,377295,387
1633,6168,2056,377295,381
1633,6168,2056,377295,395
1633,6168,2056,377295,385
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,381
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,379
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,374
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,379
1633,6168,2056,377295,380
1633,6168,2056,377295,374
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,380
1633,6168,2056,377295,380
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,373
1633,6168,2056,377295,375
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,379
1633,6168,2056,377295,375
1633,6168,2056,377295,380
1633,6168,2056,377295,380
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,373
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,381
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,373
1633,6168,2056,377295,374
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,374
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,386
1633,6168,2056,377295,380
1633,6168,2056,377295,382
1633,6168,2056,377295,377
1633,6168,2056,377295,383
1633,6168,2056,377295,375
1633,6168,2056,377295,382
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,385
1633,6168,2056,377295,376
1633,6168,2056,377295,382
1633,6168,2056,377295,375
1633,6168,2056,377295,379
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,382
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,374
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,374
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,374
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,381
1633,6168,2056,377295,374
1633,6168,2056,377295,376
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,386
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,373
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,379
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,373
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,379
1633,6168,2056,377295,380
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,380
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,379
1633,6168,2056,377295,378
1633,6168,2056,377295,378
1633,6168,2056,377295,380
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,381
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,374
1633,6168,2056,377295,378
1633,6168,2056,377295,381
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,381
1633,6168,2056,377295,378
1633,6168,2056,377295,379
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,374
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,376
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,380
1633,6168,2056,377295,378
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,379
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,377
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,376
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,378
1633,6168,2056,377295,376
1633,6168,2056,377295,373
1633,6168,2056,377295,376
1633,6168,2056,377295,381
1633,6168,2056,377295,375
1633,6168,2056,377295,375
1633,6168,2056,377295,377
1633,6168,2056,377295,374
1633,6168,2056,377295,377
1633,6168,2056,377295,374
1633,6168,2056,377295,376
1633,6168,2056,377295,374
1633,6168,2056,377295,381
1633,6168,2056,377295,379
1633,6168,2056,377295,375
1633,6168,2056,377295,378
1633,6168,2056,377295,378
